l2_size(kb),bw(GB/s)
47536,3264.62
47537,3353.6
47538,3103.01
47539,3257.59
47540,3231.23
47541,3409.71
47542,3235.34
47543,3210.66
47544,3451.88
47545,3287.37
47546,3268.38
47547,3334.01
47548,3147.38
47549,3245.6
47550,3160.68
47551,3392.41
47552,3220.81
47553,3317.39
47554,3449.96
47555,3243.75
47556,3209.55
47557,3195.66
47558,3307.12
47559,3284.25
47560,3234.31
47561,3479.53
47562,3173.13
47563,3162.24
47564,3363.75
47565,3245.54
47566,3302.37
47567,3206.06
47568,3335.36
47569,3352.74
47570,3226.13
47571,3394.08
47572,3205.97
47573,3260.06
47574,3415.56
47575,3243.32
47576,3255.26
47577,3242.45
47578,3329.13
47579,3157.45
47580,3241.67
47581,3444.39
47582,3275.71
47583,3262.75
47584,3239.65
47585,3200.6
47586,3322.56
47587,3235.93
47588,3353.62
47589,3149.85
47590,3228.34
47591,3477.64
47592,3225.58
47593,3365.4
47594,3163.46
47595,3388.92
47596,3246.9
47597,3297.84
47598,3362.33
47599,3371.29
47600,3331.42
47601,3398.09
47602,3202.52
47603,3282.22
47604,3309.93
47605,3425.38
47606,3299.6
47607,3277.94
47608,3419.32
47609,3351.15
47610,3306.92
47611,3236.51
47612,3215.7
47613,3274.8
47614,3204.62
47615,3468.91
47616,3243.75
47617,3251.66
47618,3380.8
47619,3271.49
47620,3236.32
47621,3212.73
47622,3419.17
47623,3260.34
47624,3217.4
47625,3331.04
47626,3220.06
47627,3269.47
47628,3496.03
47629,3322.25
47630,3308.07
47631,3210.82
47632,3383.04
47633,3266.82
47634,3258.68
47635,3395.66
47636,3302.42
47637,3241.74
47638,3149.92
47639,3306.94
47640,3264.16
47641,3251.14
47642,3430.06
47643,3212.01
47644,3225.54
47645,3415.06
47646,3167.9
47647,3323.61
47648,3275.97
47649,3412.3
47650,3383.15
47651,3228.14
47652,3358.78
47653,3312.4
47654,3225.55
47655,3388.47
47656,3222.25
47657,3380.97
47658,3248.95
47659,3353.07
47660,3227.99
47661,3222.67
47662,3394.19
47663,3202.14
47664,3233.01
47665,3207.76
47666,3233.33
47667,3295.99
47668,3221.44
47669,3457.52
47670,3157.03
47671,3306.38
47672,3416.06
47673,3291.53
47674,3256.98
47675,3196.62
47676,3483.17
47677,3297.24
47678,3232.87
47679,3412.47
47680,3226.31
47681,3303.28
47682,3371.94
47683,3191.51
47684,3255.38
47685,3267.4
47686,3391.7
47687,3289.04
47688,3224.16
47689,3436.37
47690,3271.85
47691,3220.13
47692,3244.03
47693,3203.73
47694,3286.64
47695,3234.32
47696,3365.09
47697,3228.18
47698,3320.75
47699,3483.57
47700,3242.53
47701,3262.63
47702,3136.79
47703,3401.09
47704,3254.77
47705,3193.53
47706,3409.3
47707,3178.18
47708,3342.68
47709,3379.43
47710,3210.59
47711,3258.2
47712,3157.78
47713,3425.69
47714,3194.33
47715,3198.53
47716,3378.96
47717,3327.25
47718,3315.73
47719,3166.72
47720,3224.62
47721,3267.67
47722,3170.42
47723,3478.75
47724,3248.92
47725,3334.56
47726,3376
47727,3232.01
47728,3281.55
47729,3145
47730,3407.04
47731,3230.08
47732,3214.44
47733,3396.51
47734,3254.21
47735,3278.14
47736,3423.45
47737,3307.24
47738,3250.28
47739,3158.73
47740,3332.02
47741,3199.7
47742,3147.76
47743,3376.3
47744,3204.41
47745,3248.5
47746,3215.24
47747,3315.66
47748,3292.4
47749,3212.73
47750,3419.33
47751,3237.2
47752,3219.77
47753,3390.3
47754,3291.02
47755,3294.89
47756,3226.55
47757,3412.19
47758,3265.08
47759,3109.49
47760,3274.94
47761,3205.6
47762,3199.87
47763,3427.41
47764,3193.26
47765,3226.5
47766,3261.54
47767,3423.19
47768,3348.64
47769,3225.68
47770,3401.07
47771,3260.25
47772,3285.91
47773,3162.84
47774,3154.6
47775,3309.67
47776,3216.27
47777,3440.04
47778,3238.02
47779,3251.94
47780,3400.31
47781,3168.67
47782,3214.94
47783,3276.41
47784,3405.65
47785,3343.48
47786,3218.09
47787,3431.05
47788,3240.56
47789,3244.36
47790,3458.39
47791,3240.86
47792,3360.18
47793,3247.7
47794,3339.54
47795,3272.97
47796,3224.12
47797,3418.98
47798,3274.97
47799,3270.45
47800,3182.47
47801,3170.85
47802,3231.83
47803,3223.63
47804,3518.08
47805,3210.87
47806,3209.57
47807,3384
47808,3184.74
47809,3219.16
47810,3153.43
47811,3431.31
47812,3385.63
47813,3215.65
47814,3383.78
47815,3221.8
47816,3217.7
47817,3511.94
47818,3145.64
47819,3281.02
47820,3196.71
47821,3412.27
47822,3101.61
47823,3168.76
47824,3359.15
47825,3271.78
47826,3186.49
47827,3173.54
47828,3199.67
47829,3278.53
47830,3209.67
47831,3488.88
47832,3162.01
47833,3280.47
47834,3373.43
47835,3168.83
47836,3330.03
47837,3266.58
47838,3385.69
47839,3374.71
47840,3205.8
47841,3379.48
47842,3239.07
47843,3242.2
47844,3378.45
47845,3185.03
47846,3220.33
47847,3233.34
47848,3382.59
47849,3248.06
47850,3245.07
47851,3389.07
47852,3235.57
47853,3353.69
47854,3184.93
47855,3198.33
47856,3300.51
47857,3343.97
47858,3427.65
47859,3229.06
47860,3244.57
47861,3347.38
47862,3235.42
47863,3262.2
47864,3204.32
47865,3470.57
47866,3218.39
47867,3250.23
47868,3359.51
47869,3217.83
47870,3363.47
47871,3440.85
47872,3211.78
47873,3241.42
47874,3162.8
47875,3401.34
47876,3204.51
47877,3215.87
47878,3369.05
47879,3169.54
47880,3218.29
47881,3164.6
47882,3233.97
47883,3231.35
47884,3250.78
47885,3381.57
47886,3258.93
47887,3349.9
47888,3432.72
47889,3304.12
47890,3287.18
47891,3316.13
47892,3345.68
47893,3365.41
47894,3275.29
47895,3371.34
47896,3287.58
47897,3302.52
47898,3398.53
47899,3204.73
47900,3219.13
47901,3183.51
47902,3397.27
47903,3149
47904,3152.49
47905,3370.17
47906,3146.12
47907,3197.17
47908,3243.96
47909,3220.36
47910,3316.76
47911,3321.74
47912,3499.45
47913,3249.94
47914,3246.18
47915,3389.94
47916,3268.39
47917,3324.56
47918,3179.81
47919,3428.31
47920,3275.5
47921,3189.63
47922,3333.83
47923,3227.88
47924,3277.28
47925,3388.8
47926,3188.74
47927,3264.59
47928,3144.47
47929,3357.66
47930,3184.71
47931,3195.63
47932,3343.27
47933,3259.36
47934,3233.32
47935,3243.85
47936,3231.94
47937,3317.25
47938,3240.12
47939,3527
47940,3232.91
47941,3268.72
47942,3345.26
47943,3221.31
47944,3333.03
47945,3152.72
47946,3359.06
47947,3245.2
47948,3189.13
47949,3365.3
47950,3192.22
47951,3225.27
47952,3391.94
47953,3286.23
47954,3186.95
47955,3228.14
47956,3349.56
47957,3183.43
47958,3190.76
47959,3380.09
47960,3201.84
47961,3289.7
47962,3169.94
47963,3174.98
47964,3333.59
47965,3276.41
47966,3367.19
47967,3320.05
47968,3269.27
47969,3343.52
47970,3212.85
47971,3257.06
47972,3120.14
47973,3370.81
47974,3246.52
47975,3164.61
47976,3310.76
47977,3215.1
47978,3283.99
47979,3394.1
47980,3192.37
47981,3240.4
47982,3332.89
47983,3423.24
47984,3382.86
47985,3255.34
47986,3398.17
47987,3228.09
47988,3218.02
47989,3191.75
47990,3192.95
47991,3225.86
47992,3248.79
47993,3461.92
47994,3247.56
47995,3321.9
47996,3425.75
47997,3235.5
47998,3310.25
47999,3203
48000,3364.27
48001,3257.68
48002,3224.4
48003,3381.11
48004,3251.9
48005,3330.14
48006,3386.08
48007,3163.4
48008,3215.63
48009,3215.19
48010,3476.35
48011,3273.59
48012,3338.23
48013,3390.86
48014,3329.14
48015,3317.56
48016,3170.71
48017,3155.15
48018,3247.58
48019,3258.98
48020,3513.78
48021,3376.74
48022,3311.06
48023,3402.91
48024,3174.31
48025,3256.02
48026,3207.35
48027,3432.36
48028,3258.99
48029,3331.68
48030,3433.06
48031,3206.5
48032,3332.79
48033,3423.38
48034,3210.1
48035,3236.38
48036,3171.05
48037,3406.18
48038,3213.08
48039,3185.47
48040,3402.67
48041,3209.78
48042,3277.99
48043,3237.13
48044,3249.23
48045,3222.8
48046,3269.89
48047,3543.64
48048,3302.22
48049,3334.72
48050,3381
48051,3250.96
48052,3307.59
48053,3299.01
48054,3473.06
48055,3405.41
48056,3221.78
48057,3436.61
48058,3173.17
48059,3271.68
48060,3399.77
48061,3196.45
48062,3206.05
48063,3250.31
48064,3409.82
48065,3187.56
48066,3212.39
48067,3388.52
48068,3194.81
48069,3232.27
48070,3180.27
48071,3208.05
48072,3241.17
48073,3327.75
48074,3455.35
48075,3349.6
48076,3310.68
48077,3398.52
48078,3263.96
48079,3283.71
48080,3188.71
48081,3363.32
48082,3335.58
48083,3254.46
48084,3404.93
48085,3285.77
48086,3359.7
48087,3427.78
48088,3191.39
48089,3361.74
48090,3259.92
48091,3398.64
48092,3222.68
48093,3266.05
48094,3357.02
48095,3275.02
48096,3292.06
48097,3264.93
48098,3210.88
48099,3297.31
48100,3275.78
48101,3461.92
48102,3301.87
48103,3279.01
48104,3394.61
48105,3225.63
48106,3350.39
48107,3236.37
48108,3355.77
48109,3347.81
48110,3237.33
48111,3319.57
48112,3253.61
48113,3292.58
48114,3359.24
48115,3272.64
48116,3287.55
48117,3166.36
48118,3437.56
48119,3221.42
48120,3238.6
48121,3417.41
48122,3198.56
48123,3424.92
48124,3227.44
48125,3261.3
48126,3218.51
48127,3194.3
48128,3419.49
48129,3223.99
48130,3308.02
48131,3375.71
48132,3264.63
48133,3324.22
48134,3182.31
48135,3461.83
48136,3244.39
48137,3219.41
48138,3364.79
48139,3219.33
48140,3225.77
48141,3435.64
48142,3261.09
48143,3308.22
48144,3171.36
48145,3378.72
48146,3252.58
48147,3273.16
48148,3370.43
48149,3236.43
48150,3270.67
48151,3291.52
48152,3322.2
48153,3391.96
48154,3209.09
48155,3379.49
48156,3201.56
48157,3307.09
48158,3414.18
48159,3207.81
48160,3163.4
48161,3257.17
48162,3482.78
48163,3355.53
48164,3233.66
48165,3425.07
48166,3345.71
48167,3378.05
48168,3414.51
48169,3313.84
48170,3301.43
48171,3217.33
48172,3338.26
48173,3332.87
48174,3201.12
48175,3427.15
48176,3241.9
48177,3335.98
48178,3149.42
48179,3221.68
48180,3256.77
48181,3255.29
48182,3461.27
48183,3170.75
48184,3270.04
48185,3476.59
48186,3151.37
48187,3243.36
48188,3254.51
48189,3472.25
48190,3257.85
48191,3304.18
48192,3359.84
48193,3233.75
48194,3264.9
48195,3418.32
48196,3237.31
48197,3295.12
48198,3207
48199,3502.18
48200,3237.85
48201,3328.28
48202,3392.88
48203,3255.68
48204,3264.34
48205,3200.19
48206,3174.65
48207,3232.66
48208,3206.26
48209,3469.49
48210,3192.36
48211,3304.85
48212,3465.95
48213,3237.9
48214,3262.48
48215,3248.12
48216,3393.95
48217,3264.01
48218,3276.92
48219,3349.71
48220,3219.68
48221,3354.5
48222,3398.17
48223,3277.77
48224,3330.69
48225,3186.6
48226,3343.17
48227,3268.04
48228,3230.16
48229,3472.81
48230,3297.53
48231,3268.57
48232,3216.58
48233,3203.98
48234,3237.99
48235,3247.57
48236,3487.05
48237,3284.7
48238,3335.9
48239,3396.76
48240,3235.84
48241,3294.34
48242,3221.46
48243,3358.71
48244,3308.03
48245,3230.51
48246,3344.08
48247,3266.44
48248,3306.46
48249,3408
48250,3266.85
48251,3293.38
48252,3222.51
48253,3423.18
48254,3287.54
48255,3318.02
48256,3436.02
48257,3336.75
48258,3288.45
48259,3200.8
48260,3227.79
48261,3257.83
48262,3281.41
48263,3453.69
48264,3259.9
48265,3303.92
48266,3401.21
48267,3238.26
48268,3259.24
48269,3204.77
48270,3454.67
48271,3308.97
48272,3222.72
48273,3357.2
48274,3305.36
48275,3385.6
48276,3392.28
48277,3215.3
48278,3285.06
48279,3210.61
48280,3372.64
48281,3287.21
48282,3302.89
48283,3432.69
48284,3236.59
48285,3277.61
48286,3228.98
48287,3269.43
48288,3326.25
48289,3208.49
48290,3433.85
48291,3288.48
48292,3275.62
48293,3377.84
48294,3291.23
48295,3263.66
48296,3192.82
48297,3347.94
48298,3275.22
48299,3201.03
48300,3347.46
48301,3305.65
48302,3369.56
48303,3455.48
48304,3288.05
48305,3312.09
48306,3389.1
48307,3387.39
48308,3291.39
48309,3328.46
48310,3452.4
48311,3340.49
48312,3319.21
48313,3299.92
48314,3291.13
48315,3275.51
48316,3193.62
48317,3435.54
48318,3196.8
48319,3255.09
48320,3361.94
48321,3217.61
48322,3289.32
48323,3242.07
48324,3357.94
48325,3313.9
48326,3206.7
48327,3341.95
48328,3281.92
48329,3310.97
48330,3357.48
48331,3242
48332,3312.6
48333,3263.45
48334,3392.88
48335,3339.25
48336,3365.68
48337,3472.38
48338,3233.58
48339,3370.58
48340,3215.73
48341,3282.37
48342,3293.92
48343,3288.14
48344,3436.35
48345,3352.3
48346,3250.15
48347,3456.9
48348,3208.91
48349,3284.41
48350,3253.15
48351,3436.44
48352,3382.66
48353,3270.46
48354,3389.37
48355,3303.18
48356,3302.26
48357,3421.34
48358,3350.21
48359,3364.66
48360,3258.44
48361,3388.12
48362,3306.43
48363,3305.21
48364,3380.74
48365,3249.68
48366,3333.19
48367,3201.64
48368,3183.76
48369,3242.99
48370,3154.78
48371,3419.54
48372,3173.37
48373,3236.44
48374,3362.09
48375,3133.55
48376,3260.03
48377,3192.45
48378,3342.19
48379,3267.53
48380,3167.15
48381,3373.58
48382,3276.41
48383,3375.03
48384,3449.26
48385,3198.7
48386,3206.9
48387,3194.44
48388,3298.44
48389,3179.92
48390,3103.8
48391,3297.51
48392,3118.67
48393,3203.42
48394,3231.64
48395,3090.83
48396,3134.1
48397,3205.14
48398,3358.03
48399,3136.62
48400,3203.13
48401,3256.04
48402,3064.76
48403,3205.02
48404,3207.83
48405,3326.65
48406,3116.08
48407,3151.28
48408,3230.7
48409,3160.76
48410,3228.13
48411,3375.83
48412,3117.76
48413,3166.07
48414,3113.48
48415,3308.49
48416,3203.52
48417,3188.19
48418,3295.61
48419,3222.09
48420,3194.65
48421,3138.01
48422,3159.07
48423,3231
48424,3089.57
48425,3370.79
48426,3137.03
48427,3241.86
48428,3280.27
48429,3139.46
48430,3164.06
48431,3069.08
48432,3263.37
48433,3291.94
48434,3139.53
48435,3247.18
48436,3172.79
48437,3202.63
48438,3304.72
48439,3111.16
48440,3229.55
48441,3076.75
48442,3203.43
48443,3129
48444,3153.92
48445,3320.51
48446,3184.87
48447,3250.31
48448,3165.45
48449,3168.65
48450,3179.1
48451,3172.74
48452,3347.88
48453,3165.94
48454,3151.54
48455,3323.18
48456,3180.15
48457,3140.17
48458,3094.57
48459,3300.85
48460,3205.78
48461,3085.6
48462,3275.85
48463,3203.07
48464,3252.72
48465,3393.68
48466,3159.44
48467,3207.07
48468,3159.74
48469,3293.49
48470,3214.05
48471,3173.64
48472,3307.09
48473,3160.38
48474,3235.94
48475,3180.12
48476,3220.42
48477,3260.05
48478,3157.33
48479,3400.81
48480,3237.93
48481,3277.9
48482,3313.87
48483,3187.2
48484,3234.92
48485,3203.33
48486,3316.91
48487,3174.72
48488,3232.28
48489,3375.75
48490,3062.77
48491,3121.5
48492,3293.16
48493,3090.96
48494,3113.57
48495,3122.24
48496,3247.22
48497,3140.12
48498,3179.29
48499,3355.42
48500,3104.12
48501,3162.69
48502,3159.23
48503,3228.45
48504,3199.19
48505,3132.39
48506,3351.54
48507,3088.54
48508,3162.86
48509,3268.8
48510,3145.89
48511,3151.16
48512,3057.05
48513,3308.32
48514,3148.01
48515,3118.3
48516,3223.74
48517,3147.11
48518,3273.51
48519,3333.35
48520,3286.93
48521,3265
48522,3221.24
48523,3232.78
48524,3130.17
48525,3182.47
48526,3324.04
48527,3055.83
48528,3173.29
48529,3115.02
48530,3061.32
48531,3139.23
48532,3099.91
48533,3295.72
48534,3173.01
48535,3169.53
48536,3278.05
48537,3227.39
48538,3191
48539,3141.77
48540,3253.35
48541,3250.71
48542,3119.5
48543,3308.96
48544,3108.92
48545,3131
48546,3330.61
48547,3029.01
48548,3161.41
48549,3012.4
48550,3260.55
48551,3142.55
48552,3126.21
48553,3342.81
48554,3137.15
48555,3130.86
48556,3137.58
48557,3067.83
48558,3133.53
48559,3124.37
48560,3355.01
48561,3119.35
48562,3189.76
48563,3296.08
48564,3152.82
48565,3185.4
48566,3131.19
48567,3313.01
48568,3229.89
48569,3117.34
48570,3229.3
48571,3091.86
48572,3288.1
48573,3253.68
48574,3190.76
48575,3245.76
48576,3205.33
48577,3307.6
48578,3078.09
48579,3173.35
48580,3369.7
48581,3218.56
48582,3300.09
48583,3158.33
48584,3245.64
48585,3194.02
48586,3163.07
48587,3381.56
48588,3195.27
48589,3157.35
48590,3288.48
48591,3241.08
48592,3191.77
48593,3223.02
48594,3259.98
48595,3312.18
48596,3161.21
48597,3303.55
48598,3210.88
48599,3245.06
48600,3307.59
48601,3179.99
48602,3231.1
48603,3184.1
48604,3263.55
48605,3178.72
48606,3120.65
48607,3303.82
48608,3125.48
48609,3177.62
48610,3206.57
48611,3169.45
48612,3190.41
48613,3143.76
48614,3311.98
48615,3230.7
48616,3166.45
48617,3248.99
48618,3192.55
48619,3240.56
48620,3145.86
48621,3335.99
48622,3195.36
48623,3119.64
48624,3313.6
48625,3152.26
48626,3171.31
48627,3439.19
48628,3192.74
48629,3251.85
48630,3107.14
48631,3317.41
48632,3234.06
48633,3122.21
48634,3292.26
48635,3179.23
48636,3266.94
48637,3145.56
48638,3265.83
48639,3236.52
48640,3172.04
48641,3291.45
48642,3163.91
48643,3308.9
48644,3252.16
48645,3157.23
48646,3201.27
48647,3220.07
48648,3300.37
48649,3138.54
48650,3096.85
48651,3174.3
48652,3261.8
48653,3264.24
48654,3317.49
48655,3231.93
48656,3238.72
48657,3190.69
48658,3292.55
48659,3073.87
48660,3091.37
48661,3225.3
48662,3223.42
48663,3248.41
48664,3237.85
48665,3171.71
48666,3272.19
48667,3207.3
48668,3375.53
48669,3128.03
48670,3155.84
48671,3363.21
48672,3220.11
48673,3186.43
48674,3229.21
48675,3317.62
48676,3184.62
48677,3195.18
48678,3253.29
48679,3136.1
48680,3222.63
48681,3330.93
48682,3174.4
48683,3152.98
48684,3131.9
48685,3304
48686,3230.03
48687,3166.5
48688,3326.02
48689,3159.23
48690,3238.61
48691,3194.16
48692,3126.04
48693,3152.31
48694,3073.58
48695,3343.24
48696,3139.58
48697,3188.62
48698,3295.18
48699,3099.72
48700,3253.83
48701,3159.73
48702,3257.79
48703,3210.36
48704,3218.5
48705,3272.85
48706,3064.25
48707,3176.81
48708,3340.77
48709,3194.62
48710,3241.55
48711,3217.1
48712,3257.98
48713,3151.52
48714,3139.22
48715,3329.45
48716,3118.66
48717,3235.74
48718,3169.55
48719,3162.41
48720,3194.58
48721,3190.69
48722,3377.95
48723,3174.26
48724,3312.97
48725,3264.85
48726,3131.68
48727,3165.49
48728,3266.76
48729,3274.29
48730,3224.11
48731,3149.03
48732,3316.74
48733,3090.52
48734,3178.3
48735,3307.27
48736,3103.88
48737,3180.71
48738,3097.2
48739,3266.01
48740,3245.68
48741,3101.18
48742,3321.13
48743,3112.73
48744,3192.79
48745,3186.47
48746,3088.13
48747,3194.15
48748,3148.25
48749,3335.36
48750,3281.76
48751,3262.14
48752,3248.26
48753,3117.86
48754,3254.46
48755,3189.66
48756,3268.34
48757,3166.68
48758,3094.58
48759,3196.53
48760,3273.82
48761,3226.22
48762,3353.19
48763,3228.11
48764,3255.6
48765,3167.34
48766,3289.17
48767,3089.88
48768,3106.84
48769,3298.27
48770,3238.23
48771,3209.17
48772,3159.11
48773,3165.75
48774,3307.33
48775,3179.57
48776,3383.15
48777,3196.74
48778,3141.41
48779,3354.61
48780,3079.03
48781,3153.95
48782,3108.81
48783,3245.84
48784,3149.4
48785,3095.99
48786,3313.2
48787,3304
48788,3267.44
48789,3298.2
48790,3247.18
48791,3244.9
48792,3273.47
48793,3351.64
48794,3115.99
48795,3105.54
48796,3319.75
48797,3141.73
48798,3250.16
48799,3148.51
48800,3161.93
48801,3182.75
48802,3184.39
48803,3380.76
48804,3133.67
48805,3233.56
48806,3259.61
48807,3204.25
48808,3206.41
48809,3102.14
48810,3341.15
48811,3212.37
48812,3184.11
48813,3296.27
48814,3116.7
48815,3194.34
48816,3439.52
48817,3143.97
48818,3176.79
48819,3172.08
48820,3253.28
48821,3192.13
48822,3210.55
48823,3307.87
48824,3147.29
48825,3157.68
48826,3282.42
48827,3231.75
48828,3138.14
48829,3084.8
48830,3339.75
48831,3128.05
48832,3195.05
48833,3246.08
48834,3267.38
48835,3204.78
48836,3124.37
48837,3303.58
48838,3222.4
48839,3173.52
48840,3290.79
48841,3161.67
48842,3194.88
48843,3360.54
48844,3238.86
48845,3198.87
48846,3221.24
48847,3308.04
48848,3112.66
48849,3100.5
48850,3328.59
48851,3183.47
48852,3205.43
48853,3196.75
48854,3193.39
48855,3218.65
48856,3220.73
48857,3406.25
48858,3244.95
48859,3297.39
48860,3331.43
48861,3124.44
48862,3156.62
48863,3115.63
48864,3349.59
48865,3237.24
48866,3149.27
48867,3338.78
48868,3079.2
48869,3146.44
48870,3413.51
48871,3127.37
48872,3185.15
48873,3192.14
48874,3271.91
48875,3142.29
48876,3112.68
48877,3313.24
48878,3162.52
48879,3190.5
48880,3147.33
48881,3101.91
48882,3148.23
48883,3111.4
48884,3375.93
48885,3121.24
48886,3217.11
48887,3277.55
48888,3140.7
48889,3156.94
48890,3079.17
48891,3325.24
48892,3259.53
48893,3177.65
48894,3384.13
48895,3161.39
48896,3190.41
48897,3293.56
48898,3061.69
48899,3195.98
48900,3194.93
48901,3434.96
48902,3158.04
48903,3125.92
48904,3325.57
48905,3116.74
48906,3259.71
48907,3103.34
48908,3245.82
48909,3179.97
48910,3187.44
48911,3386.05
48912,3167.71
48913,3268.6
48914,3313.14
48915,3198.75
48916,3337.05
48917,3159.28
48918,3330.31
48919,3182.89
48920,3235.08
48921,3290.15
48922,3220.28
48923,3196.85
48924,3351.03
48925,3157.22
48926,3218.03
48927,3113.86
48928,3380.53
48929,3233.62
48930,3199.58
48931,3355.14
48932,3134.76
48933,3176.99
48934,3175.03
48935,3108.69
48936,3252.98
48937,3120.05
48938,3357.45
48939,3199.78
48940,3192.54
48941,3326.48
48942,3161.04
48943,3201.42
48944,3128.22
48945,3268.5
48946,3224.05
48947,3222.82
48948,3292.99
48949,3118.19
48950,3190.1
48951,3382.23
48952,3194.64
48953,3186.22
48954,3115.08
48955,3315.1
48956,3168.19
48957,3114.29
48958,3306.83
48959,3199.54
48960,3264.76
48961,3209.23
48962,3226.32
48963,3220.41
48964,3156.65
48965,3384.68
48966,3183.99
48967,3198.66
48968,3266.94
48969,3158.61
48970,3185.39
48971,3133.22
48972,3293.37
48973,3230.19
48974,3155.54
48975,3303.19
48976,3079.58
48977,3186.11
48978,3309.49
48979,3156.14
48980,3240.38
48981,3250.92
48982,3245.69
48983,3245.48
48984,3162.78
48985,3359
48986,3197.25
48987,3291.29
48988,3228.64
48989,3195.45
48990,3204.79
48991,3164.66
48992,3387.97
48993,3144.72
48994,3229.96
48995,3232.23
48996,3213.03
48997,3157.71
48998,3150.57
48999,3317.64
49000,3267.48
49001,3194.09
49002,3364.8
49003,3140.78
49004,3169.59
49005,3349.22
49006,3180.63
49007,3293.48
49008,3194.75
49009,3324.57
49010,3168.98
49011,3187.6
49012,3284.97
49013,3127.1
49014,3205.13
49015,3081.6
49016,3092.72
49017,3211.32
49018,3151.94
49019,3324.61
49020,3179.64
49021,3152.34
49022,3290.02
49023,3229.46
49024,3174.96
49025,3234.83
49026,3384.93
49027,3141.08
